time_s,phase,target_rad,position_rad,velocity_rad_s,position_error_rad,present_load_raw,present_load_signed_ratio,sample_duration_ms,deadline_missed
0.003007429999343003,settle,-0.010236535202312784,-0.010236535202312784,0.0,0.0,1032,-0.007820136852394917,3.0110790012258803,0
0.00999714300087362,settle,-0.010236535202312784,-0.010236535202312784,0.0,0.0,1032,-0.007820136852394917,1.6026879984565312,0
0.01900152599955618,settle,-0.010236535202312784,-0.010236535202312784,0.0,0.0,1032,-0.007820136852394917,2.278762000059942,0
0.02699724000012793,settle,-0.010236535202312784,-0.015354802803469177,-0.6401263978164301,0.005118267601156393,1032,-0.007820136852394917,1.9426319995545782,0
0.03499743700012914,settle,-0.010236535202312784,-0.010236535202312784,0.6397676958649419,0.0,1032,-0.007820136852394917,1.6098350006359397,0
0.04399585600003775,settle,-0.010236535202312784,-0.010236535202312784,0.0,0.0,1032,-0.007820136852394917,2.275281000038376,0
0.05199657100092736,settle,-0.010236535202312784,-0.010236535202312784,0.0,0.0,1032,-0.007820136852394917,1.939836000019568,0
0.05999541500023042,settle,-0.010236535202312784,-0.010236535202312784,0.0,0.0,1032,-0.007820136852394917,1.6080019995570183,0
0.0689923350000754,settle,-0.010236535202312784,-0.010236535202312784,0.0,0.0,1032,-0.007820136852394917,2.270744000270497,0
0.07699273499929404,settle,-0.010236535202312784,-0.010236535202312784,0.0,0.0,1032,-0.007820136852394917,1.9380590001674136,0
0.08499270900028932,settle,-0.010236535202312784,-0.010236535202312784,0.0,0.0,1032,-0.007820136852394917,1.604465000127675,0
0.09399357300026168,settle,-0.010236535202312784,-0.015354802803469177,-0.5686418105164254,0.005118267601156393,1032,-0.007820136852394917,2.272817999255494,0
0.10198958399996627,settle,-0.010236535202312784,-0.010236535202312784,0.6401026213377499,0.0,1032,-0.007820136852394917,1.9355029999132967,0
0.10999085399998876,settle,-0.010236535202312784,-0.015354802803469177,-0.6396819006410244,0.005118267601156393,1032,-0.007820136852394917,1.6027430010581156,0
0.11899197700040531,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,2.2712070003763074,0
0.12698959999943327,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,1.9350950005900813,0
0.13498851800068223,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,1.601205998667865,0
0.1439882150007179,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,2.2672809991490794,0
0.1519894489993021,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,1.935243999469094,0
0.15998673700050858,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,1.599261000592378,0
0.1689869349993387,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,2.266428999064374,0
0.17698702000052435,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,1.9323359992995393,0
0.18498875300065265,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,1.6007239992177347,0
0.19398795099914423,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,2.2664099997200537,0
0.2019851839995681,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,1.9313180000608554,0
0.2099856759996328,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,1.5982429995347047,0
0.21898607699949935,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,2.26492899855657,0
0.22698832900096022,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,1.9343550011399202,0
0.23498663600003056,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,1.5995579997252207,0
0.24398433399983332,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,2.263743999719736,0
0.2519842889996653,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,1.9302060009067645,0
0.2599797260008927,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,1.5922980001050746,0
0.2689816830006748,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,2.2609289990214165,0
0.2769819719997031,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,1.9272429999546148,0
0.28498283400040236,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,1.593539998793858,0
0.29397969899946474,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,2.257095999084413,0
0.3019803580009466,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,1.9261870002083015,0
0.3099798319999536,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,1.5923540013318416,0
0.31898580699999,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,2.26526299957186,0
0.326982966000287,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,1.9288549992779735,0
0.33498286599933635,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,1.5955389990267577,0
0.34397945199998503,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,2.2582430010515964,0
0.3519794629992248,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,1.9254660001024604,0
0.35998019600083353,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,1.5930210010992596,0
0.3689800230004039,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,0,0.0,2.2590770004171645,0
0.3769803489994956,settle,-0.010236535202312784,-0.010236535202312784,0.639757380103944,0.0,0,0.0,1.9265400005679112,0
0.384981842000343,settle,-0.010236535202312784,-0.015354802803469177,-0.6396640727692119,0.005118267601156393,8,0.007820136852394917,1.593706001585815,0
0.39398165000056906,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,8,0.007820136852394917,2.2611330005020136,0
0.40198201299972425,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,8,0.007820136852394917,1.9283729998278432,0
0.40998213499915437,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,8,0.007820136852394917,1.5949839998938842,0
0.4189867770001001,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,8,0.007820136852394917,2.2661879993393086,0
0.42698719600048207,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,8,0.007820136852394917,1.93326199951116,0
0.4349876510004833,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,8,0.007820136852394917,1.6004279987100745,0
0.4439847190005821,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,8,0.007820136852394917,2.263872998810257,0
0.4519845630002237,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,8,0.007820136852394917,1.9305210007587448,0
0.4599847959998442,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,8,0.007820136852394917,1.5974279995134566,0
0.46898482700089517,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,8,0.007820136852394917,2.264225000544684,0
0.4769851529999869,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,8,0.007820136852394917,1.9305400001030648,0
0.4849857749995863,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,8,0.007820136852394917,1.5975209989846917,0
0.4939859910009545,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,8,0.007820136852394917,2.2648550002486445,0
0.5019868350009347,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,8,0.007820136852394917,1.9330579998495523,0
0.5099690130009549,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,1032,-0.007820136852394917,1.58118799845397,0
0.5189690440001868,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,1032,-0.007820136852394917,2.2482809999928577,0
0.5269676839998283,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,1032,-0.007820136852394917,1.9137250001222128,0
0.5349694169999566,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,1032,-0.007820136852394917,1.5820950011402601,0
0.543966688999717,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,1032,-0.007820136852394917,2.2455029993579956,0
0.5519692559992109,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,1032,-0.007820136852394917,1.9153729990648571,0
0.5599672290009039,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,1032,-0.007820136852394917,1.579910000145901,0
0.5689651310003683,settle,-0.010236535202312784,-0.015354802803469177,0.0,0.005118267601156393,1032,-0.007820136852394917,2.2445209997385973,0
